Restaurant ID,Restaurant Name,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
311483,Le ROFL,New Delhi,"Shop 113, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2149622,28.5492425,"Cafe, Continental, Chinese, Italian",1200,Yes,Yes,No,No,3,3.8,Yellow,Good,177
305640,Ma Cuisine,New Delhi,"Plot 38-A, DDA Flats, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2166689,28.5477915,"North Indian, Continental, Salad",400,No,No,No,No,1,3.6,Yellow,Good,43
18282007,Mumbai Matinee,New Delhi,"4-A, 2nd Floor, Opposite Tohfe Wala Gumbad, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2121775,28.5492461,"North Indian, Italian, Continental",1000,Yes,Yes,No,No,3,3.5,Yellow,Good,84
301793,Old Town Cafe,New Delhi,"111, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2154563,28.5490654,Cafe,800,No,Yes,No,No,2,3.6,Yellow,Good,119
18350234,Spanish Delights,New Delhi,"118, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2154113,28.5496438,Ice Cream,200,No,No,No,No,1,3.5,Yellow,Good,23
300969,Sweet Nothings By Avanti Mathur,New Delhi,"Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2151419,28.5497078,"Desserts, Bakery",600,No,No,No,No,2,3.7,Yellow,Good,40
18161610,Threads,New Delhi,"253, Ground Floor, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2113691,28.5486312,Cafe,700,No,Yes,No,No,2,3.8,Yellow,Good,59
310502,Bats On Delivery,New Delhi,"252-1/B, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2155012,28.5474113,"North Indian, Fast Food",700,No,Yes,No,No,2,2.3,Red,Poor,82
18244555,Asia Central,New Delhi,"Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2136148,28.5490245,"Asian, Chinese, Thai, Vietnamese",1000,No,Yes,No,No,3,4.2,Green,Very Good,264
18466435,Biryani By Kilo,New Delhi,"Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2119979,28.5484222,"Biryani, Mughlai",700,No,Yes,No,No,2,4,Green,Very Good,24
18163906,Cafe 5H By The Kitchen Connect,New Delhi,"5-H, 1st Floor, Jungi House, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2127165,28.5492078,"Cafe, Continental, Italian",700,No,Yes,No,No,2,4,Green,Very Good,88
18421026,Hearken Cafí©,New Delhi,"5th Floor, 119- Sishan House, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2154563,28.5492447,Cafe,900,No,Yes,No,No,2,4,Green,Very Good,55
18291469,Puppychino,New Delhi,"3rd Floor, 119, Shishan Bhawan, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2155012,28.5492042,"Cafe, Continental, Italian",1000,No,Yes,No,No,3,4.4,Green,Very Good,165
18322609,Remember Me Cafí©,New Delhi,"JP House, 1st Floor, 118, Near Asain Games Village, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2155653,28.5498307,"Cafe, Continental, Italian, Mexican",1000,Yes,Yes,No,No,3,4,Green,Very Good,134
307391,Sugarama Patisserie,New Delhi,"87, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2148724,28.5493235,"Bakery, Desserts",500,No,Yes,No,No,2,4.2,Green,Very Good,292
18400746,The Last Mughal (TLM),New Delhi,"Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2136148,28.5491141,"North Indian, Mughlai",750,No,Yes,No,No,2,4.4,Green,Very Good,52
9417,The Mad Teapot/The Wishing Chair,New Delhi,"86-A, Shahpur Jat, New Delhi",Shahpur Jat,"Shahpur Jat, New Delhi",77.2143783,28.5493213,"Cafe, Bakery, Italian",1000,Yes,No,No,No,3,4.1,Green,Very Good,251
18303719,Fusion Dosa Cafe,New Delhi,"Main Market, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.282366,28.6329647,"South Indian, Fast Food",300,No,No,No,No,1,3.3,Orange,Average,13
6107,Goyal Eating Point,New Delhi,"R 4, Main Market, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2823353,28.6328128,North Indian,200,No,No,No,No,1,2.8,Orange,Average,11
313139,Haveliram,New Delhi,"WZ 3535/1,  Raja Park, Mahindra Park, Rani Bagh, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.280107,28.6297763,North Indian,450,No,No,No,No,1,2.9,Orange,Average,6
309044,Meet You There,New Delhi,"House 54-A, H Block, Main Market, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2804814,28.6300045,"Chinese, North Indian",500,No,No,No,No,2,2.6,Orange,Average,94
18157406,Shree Bhog Pure Veg Restaurant,New Delhi,"S-3A, School Block, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2789686,28.6275866,"North Indian, Chinese",200,No,No,No,No,1,3,Orange,Average,7
311196,The Crust,New Delhi,"WA-116/A, Main Mother Dairy Road, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2800303,28.6263724,"Pizza, Fast Food",500,No,No,No,No,2,3.1,Orange,Average,16
304965,Vijay Eating Point,New Delhi,"S-562, School Block, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2783209,28.6279228,"North Indian, Chinese",450,No,No,No,No,1,2.9,Orange,Average,4
18438438,Aggarwal Bikaner Sweets,New Delhi,"Main Mother Dairy Road, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2798705,28.6270083,Bakery,250,No,No,No,No,1,0,White,Not rated,0
18418252,Bikaner Sweets & Restaurant,New Delhi,"R-3, Rita Block, Main Market, Shakarpur, New Delhi Shakarpur",Shakarpur,"Shakarpur, New Delhi",77.282282,28.6328078,"Desserts, North Indian",250,No,No,No,No,1,0,White,Not rated,1
18163895,Cafe Coffee Day,New Delhi,"District Centre, B2, NDM 1, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2813787,28.6329113,Cafe,450,No,No,No,No,1,0,White,Not rated,0
18463999,Cake'ry,New Delhi,"B-125 Main Market, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",0,0,Bakery,500,No,No,No,No,2,0,White,Not rated,0
18438457,Come 'n' Eat,New Delhi,"Main Market, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2811812,28.6303968,"Chinese, Fast Food",300,No,No,No,No,1,0,White,Not rated,1
300788,Darbar Chicken Corner,New Delhi,"Near Baba Banquet Hall, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2781757,28.6284726,"North Indian, Mughlai, Chinese",500,No,No,No,No,2,0,White,Not rated,3
18438448,Food Care,New Delhi,"WA-86, Main Road, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2791263,28.6269121,"Chinese, Fast Food",300,No,No,No,No,1,0,White,Not rated,0
18441706,Himalaya Momos,New Delhi,"A-1, Main Market, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2819954,28.6322406,Fast Food,250,No,No,No,No,1,0,White,Not rated,0
9855,Hirdesh Eating Point,New Delhi,"Main Market, Near Eating Point, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2771666,28.6296634,North Indian,200,No,No,No,No,1,0,White,Not rated,1
18380146,Joshi Eating House,New Delhi,"Main Market, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2806842,28.6300457,North Indian,250,No,No,No,No,1,0,White,Not rated,1
18409189,Just Veg,New Delhi,"A 422, Gali 1, Ganesh Nagar 2, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2813547,28.6329214,Chinese,200,No,No,No,No,1,0,White,Not rated,0
18377880,Natural Pizza Hub & Food Court,New Delhi,"R-70, Main Market, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2824532,28.632852,Pizza,300,No,No,No,No,1,0,White,Not rated,0
18377888,Pawar's Food Court Inc.,New Delhi,"R-18, Main Market, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2828494,28.6334265,North Indian,400,No,No,No,No,1,0,White,Not rated,1
18438465,Rajesh Eating Corner,New Delhi,"Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2788374,28.6282443,Street Food,150,No,No,No,No,1,0,White,Not rated,0
18291209,Raju Ice Cream Parlor,New Delhi,"Near Laxmi Nagar Metro Station, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2774778,28.6307758,"Pizza, Ice Cream",250,No,No,No,No,1,0,White,Not rated,0
18441710,Sangam Ratna,New Delhi,"H-52, Main Market, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2807813,28.6302107,South Indian,200,No,No,No,No,1,0,White,Not rated,0
18419917,Tandoor & Curry Restaurant,New Delhi,"S-547, School Block, Shakarpur, New Delhi Shakarpur",Shakarpur,"Shakarpur, New Delhi",77.277587,28.6288096,"North Indian, Chinese",400,No,No,No,No,1,0,White,Not rated,3
18418243,Uttarakhand Eating Point,New Delhi,"A-4, Sanjay Park, Main Market,   Shakarpur, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2816189,28.6316688,North Indian,200,No,No,No,No,1,0,White,Not rated,0
18441700,Uttranchal Eating Point,New Delhi,"S-193, School Block, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.280183,28.6263812,"North Indian, Chinese, Fast Food",250,No,No,No,No,1,0,White,Not rated,0
311189,Yummy Rasoi,New Delhi,"School Block, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2773649,28.6268353,"North Indian, Fast Food",200,No,No,No,No,1,0,White,Not rated,1
2055,Aggarwal Restaurant,New Delhi,"13, BF Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1601549,28.710818,"South Indian, Chinese",350,No,No,No,No,1,3.1,Orange,Average,14
2383,Ane China,New Delhi,"AL Market, Shopping Centre, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1616827,28.7034431,"Chinese, Fast Food",400,No,No,No,No,1,2.7,Orange,Average,11
304092,Arora's Veg. Corner,New Delhi,"1, A Block Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1695908,28.7061721,North Indian,300,No,No,No,No,1,3.4,Orange,Average,18
302471,Ashu Thali Wala,New Delhi,"BK 1/3, Block BK 1, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1685573,28.7096099,North Indian,250,No,No,No,No,1,3,Orange,Average,11
6555,Bangla Sweets & Pastry Shop,New Delhi,"38 & 39, AL Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1618624,28.7035499,Mithai,100,No,No,No,No,1,2.9,Orange,Average,8
4716,Baskin Robbins,New Delhi,"BN Block, Shopping Complex, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1626712,28.706493,Ice Cream,300,No,No,No,No,1,3.4,Orange,Average,21
311364,Believe in Taste,New Delhi,"G-19, BB Block, Vardhaman Complex, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1564702,28.7152991,"North Indian, Chinese, Fast Food",400,No,No,No,No,1,3,Orange,Average,7
313494,Bharat Sweet House,New Delhi,"AB-9, Opposite MTNL Office, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1685706,28.7067731,Mithai,200,No,No,No,No,1,3.2,Orange,Average,8
8628,Bikaner Kesarvala,New Delhi,"3-4, BN Block Market, LSC, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.162961,28.7065551,"Mithai, Street Food",150,No,No,No,No,1,3.2,Orange,Average,24
18312595,Cafe Coffee Day,New Delhi,"Inside MAX Hospital, FC-50, C & D Block, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",0,0,Cafe,450,No,No,No,No,1,3.1,Orange,Average,5
1501,Chawla's Chic Inn,New Delhi,"BT Market, Near DAV School, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1587619,28.704282,"North Indian, Chinese",700,No,Yes,No,No,2,3,Orange,Average,71
18383610,Chhappan Bhog,New Delhi,"Shop 2, AD Market, Near MTNL Office, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1683596,28.7066682,"Mithai, Street Food",200,No,No,No,No,1,3.2,Orange,Average,9
2053,Chinese Hut Fast Food,New Delhi,"AL Market, Shopping Center, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1618118,28.7032861,Chinese,350,No,No,No,No,1,3,Orange,Average,13
311358,Domino's Pizza,New Delhi,"3, Ground Floor & 1st Floor, Plot 5, BN Block, Local Shopping Centre, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1626712,28.7064034,"Pizza, Fast Food",700,No,No,No,No,2,3,Orange,Average,28
301487,Frontier,New Delhi,"AL-142, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1619683,28.70362,Bakery,200,No,No,No,No,1,3.1,Orange,Average,10
18288186,Giani,New Delhi,"Shop 4, BN Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1624915,28.7065653,"Ice Cream, Desserts",400,No,No,No,No,1,3.3,Orange,Average,13
8670,Hot Pot Snacks,New Delhi,"66, 1st Floor, AL Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1619523,28.7035586,Fast Food,200,No,No,No,No,1,3.4,Orange,Average,53
18376510,Keventers,New Delhi,"G2, Plot 4, Aggarwal Tower, BN Block, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1625853,28.7064599,Beverages,400,No,No,No,No,1,3.1,Orange,Average,4
302452,Kishan Dhaba,New Delhi,"Near Hanuman Mandir, AL Market, New Dekhi, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1620793,28.7030945,North Indian,150,No,No,No,No,1,3,Orange,Average,4
2049,Madras Dosa & Chinese,New Delhi,"11, Near AL Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1613232,28.7037668,"South Indian, Chinese",500,No,No,No,No,2,2.7,Orange,Average,91
304090,Mehfil Tawa Tandoor,New Delhi,"16, CC Block DDA Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1586721,28.7195845,North Indian,350,No,No,No,No,1,3.1,Orange,Average,9
6561,Mitthu Tikki Wala,New Delhi,"BN-13, Local Shopping Centre, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1622851,28.7063745,"North Indian, Street Food, Chinese",300,No,No,No,No,1,3.2,Orange,Average,21
6562,Mitthu Tikki Wala,New Delhi,"SE 42, Near BW Block, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1559037,28.7057298,"Fast Food, North Indian",300,No,No,No,No,1,3.4,Orange,Average,46
8672,Pandit Ji Ka Dhaba,New Delhi,"Main Market, Near Hanuman Mandir, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1622219,28.7031367,North Indian,150,No,No,No,No,1,2.9,Orange,Average,6
18380175,Punjabi Angeethi,New Delhi,"AL- 85, AL Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1616827,28.7033536,"North Indian, South Indian, Chinese",600,No,Yes,No,No,2,3.2,Orange,Average,28
301517,Ram Chinese Food,New Delhi,"BB-80/A, West Shalimar Bagh, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1569645,28.7152123,"Chinese, Fast Food",400,No,No,No,No,1,3.1,Orange,Average,23
312858,Sardar Ji Punjabi Jayeka,New Delhi,"U&V Block, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",0,0,"North Indian, Mughlai",250,No,No,No,No,1,2.9,Orange,Average,4
18222576,SFC,New Delhi,"BR  Block, KL Bagga Marg, Near Jhule Lal Mandir, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1615029,28.7085298,Fast Food,250,No,No,No,No,1,2.8,Orange,Average,11
18455522,SGF - Spice Grill Flame,New Delhi,"BK-90, Near Jhulelal Mandir, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.16011,28.710793,"North Indian, Chinese",500,No,No,No,No,2,3.1,Orange,Average,4
311168,Shalimar Vyanjan,New Delhi,"Shop 2, Anshul Plaza, AL Block, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.161503,28.7054506,"North Indian, Chinese",400,No,No,No,No,1,3,Orange,Average,9
18357957,Shri Rudram,New Delhi,"AA-13, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1673875,28.7082414,"North Indian, Chinese",500,No,No,No,No,2,3.1,Orange,Average,5
306751,Smile Bakers,New Delhi,"Shop 9, BD Block, Som Bazar Road, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.153498,28.717991,"Bakery, Desserts, Chinese, Fast Food",200,No,No,No,No,1,3.1,Orange,Average,12
18400759,Spice Sea,New Delhi,"C 19-20-21, CC Block Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1586271,28.7194459,"North Indian, Chinese",600,No,No,No,No,2,3.3,Orange,Average,13
8676,Street 5,New Delhi,"BQ Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1551103,28.7072568,Chinese,350,No,No,No,No,1,2.8,Orange,Average,10
18442666,Subs n Shakes,New Delhi,"6, BN Block Market, Vardhman Prime Plaza, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1624915,28.7063862,"Fast Food, Beverages",400,No,No,No,No,1,3.1,Orange,Average,4
311115,Subway,New Delhi,"AG-44, Near A.L. Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.162132,28.7025908,"American, Fast Food, Salad, Healthy Food",500,No,Yes,No,No,2,2.6,Orange,Average,46
303128,Twenty Four Seven,New Delhi,"AB-13, Upper Ground Floor, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1684675,28.7066464,"Fast Food, North Indian",300,No,No,No,No,1,3.3,Orange,Average,21
18352278,Wah G Wah,New Delhi,"A J 24, Central Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1636597,28.7068565,"North Indian, Chinese",450,No,Yes,No,No,1,2.6,Orange,Average,7
2054,Aman-Deep Pure Veg,New Delhi,"Shop G-3, BN Block Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1624465,28.7063371,"North Indian, Chinese",400,No,No,No,No,1,3.5,Yellow,Good,79
5271,Kwality Pastry Parlour,New Delhi,"3, AL Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1618624,28.7035499,"Bakery, Desserts",200,No,No,No,No,1,3.5,Yellow,Good,51
9954,McDonald's,New Delhi,"2, B-Block Community Centre, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1580581,28.713419,"Fast Food, Burger",500,No,Yes,No,No,2,3.5,Yellow,Good,39
313171,Nagpal's,New Delhi,"G 1, BB Block, Vardhman Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.156722,28.715237,"Street Food, North Indian",200,No,Yes,No,No,1,3.5,Yellow,Good,31
2047,Peshawari's Deluxe,New Delhi,"AJ-64/A, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1624465,28.7063371,"North Indian, Mughlai",600,No,Yes,No,No,2,3.7,Yellow,Good,195
301015,Slic Chic,New Delhi,"Shop 3, BS Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.157369,28.7058943,"Chinese, Fast Food",450,No,No,No,No,1,3.8,Yellow,Good,178
300780,Standard Ice Cream,New Delhi,"BL Block, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1603347,28.7109248,"Desserts, Ice Cream",100,No,No,No,No,1,3.5,Yellow,Good,31
18361764,Aunty Chings Fast Food,New Delhi,"Shop 11, AL Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1619523,28.7036481,Chinese,300,No,No,No,No,1,0,White,Not rated,2
18446401,Baba Chaap Wala,New Delhi,"Shop 18, BP Market, Club Road, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1549724,28.7096778,Fast Food,350,No,No,No,No,1,0,White,Not rated,1
18312578,Cafe Coffee Day,New Delhi,"Ground Floor, Fortis Hospital, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1698154,28.7090143,Cafe,450,No,No,No,No,1,0,White,Not rated,1
18153555,Chick N Grills,New Delhi,"AE-6, Main Road, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1668006,28.7084737,"Mughlai, Fast Food",600,No,No,No,No,2,0,White,Not rated,0
18454520,Choc-oholic,New Delhi,"Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",0,0,Desserts,300,No,No,No,No,1,0,White,Not rated,2
18416877,Da Pizza Palace,New Delhi,"A1/11, LSC Market, Near SBI Bank, Main Road, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.16699947,28.72818878,Pizza,500,No,Yes,No,No,2,0,White,Not rated,1
18361770,Dosa Junction,New Delhi,"SE-20, Singal Pur, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.15665,28.7050194,South Indian,300,No,No,No,No,1,0,White,Not rated,3
18214206,Ganga Food Factory,New Delhi,"B-70X, DDA Flat, Jahangir Puri, Near Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",0,0,"Bakery, Fast Food",300,No,No,No,No,1,0,White,Not rated,0
18426782,Hot Wok,New Delhi,"Gate 1, BC Block, Near Fortis Hospital, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.165004,28.7147586,"Chinese, Fast Food",500,No,No,No,No,2,0,White,Not rated,1
18352209,Ichak Dana,New Delhi,"AP 85, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",0,0,"North Indian, Awadhi",400,No,No,No,No,1,0,White,Not rated,1
18441688,Madras Dosa & Chinese,New Delhi,"Shop 6, BN Block Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1626712,28.7066721,"South Indian, Chinese",500,No,No,No,No,2,0,White,Not rated,0
18438429,Mashoor Gulati,New Delhi,"AJ-64, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1625814,28.7062157,North Indian,600,No,Yes,No,No,2,0,White,Not rated,2
18014115,Nidhi's Cake Lounge,New Delhi,"2nd Floor, BH-412, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1590765,28.7163553,Bakery,200,No,No,No,No,1,0,White,Not rated,2
18489535,Night Diner,New Delhi,"Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",0,0,North Indian,400,No,No,No,No,1,0,White,Not rated,0
18446398,Nirula's Ice Cream,New Delhi,"Ground Floor, House 10, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",0,0,"Ice Cream, Desserts",250,No,No,No,No,1,0,White,Not rated,1
18445788,Niti Shake & Ice Cream Hub,New Delhi,"G-1, Vardhman Market, CSC, BB Block, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1566379,28.7154009,"Desserts, Beverages",400,No,No,No,No,1,0,White,Not rated,0
18361757,Raja Chinese Foods & Snacks,New Delhi,"Shop 17, BP Market, Club Road, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1549886,28.7096363,Chinese,300,No,No,No,No,1,0,White,Not rated,0
18273597,Royal Chicken Corner,New Delhi,"B-4/15A, Main Road, Keshav Puram, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1605144,28.6896301,North Indian,450,No,No,No,No,1,0,White,Not rated,0
301519,Shalimar Food,New Delhi,"24, CC Block, DDA Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1585449,28.7196342,Street Food,100,No,No,No,No,1,0,White,Not rated,2
18445764,Shalimar Vyanjan,New Delhi,"AJ-64/A, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1628082,28.7062081,"North Indian, Chinese",400,No,No,No,No,1,0,White,Not rated,0
18446388,The Urban Canteen,New Delhi,"Shop 13, BP Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1551135,28.7094671,Fast Food,300,No,No,No,No,1,0,White,Not rated,2
301507,Ever Bake,New Delhi,"BN-2, Central Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.16241,28.7064285,"Bakery, Chinese, Fast Food",350,No,Yes,No,No,1,4,Green,Very Good,371
18261157,Grappa - Shangri-La's - Eros Hotel,New Delhi,"Shangri-La's Eros Hotel, 19, Ashoka Road, Janpath, New Delhi","Shangri La's - Eros hotel, Janpath","Shangri La's - Eros hotel, Janpath, New Delhi",77.2178366,28.620766,"Pizza, Salad, Finger Food",3500,Yes,No,No,No,4,3.4,Orange,Average,27
18277024,Shang Palace - Shangri-La's Eros Hotel,New Delhi,"Shangri-La's Eros Hotel, 19, Ashoka Road, Janpath, New Delhi","Shangri La's - Eros hotel, Janpath","Shangri La's - Eros hotel, Janpath, New Delhi",77.2177468,28.6206678,Chinese,5000,Yes,No,No,No,4,3.7,Yellow,Good,65
18261160,Sorrento - Shangri-La's - Eros Hotel,New Delhi,"Shangri-La's Eros Hotel, 19, Ashoka Road, Janpath, New Delhi","Shangri La's - Eros hotel, Janpath","Shangri La's - Eros hotel, Janpath, New Delhi",77.2177468,28.6207574,"Seafood, Italian",5000,Yes,No,No,No,4,3.9,Yellow,Good,66
